payload_kg,m0_kg,m_dry_kg,m_propellant_kg,m_min_kg,t_burn_full_s,max_q_kPa,burnout_time_s,burnout_altitude_km,burnout_speed_ms,burnout_gamma_deg,burnout_mass_kg,unburned_propellant_kg,orbit_achieved,apogee_altitude_km,circularization_delta_v_ms,closest_apogee_miss_km
0.0,490000.0,50000.0,440000.0,50000.0,255.4890394736842,29.417562735657963,255.4890394736842,108.92341277465131,9194.815000643206,3.627809953658461,50000.00000000643,6.4319465309381485e-09,False,nan,nan,0.015075922023504973
5000.0,495000.0,50000.0,440000.0,55000.0,255.4890394736842,28.79023077554275,255.4890394736842,90.28402871618886,8861.114274657708,1.8760322478199698,55000.00000000625,6.250047590583563e-09,False,nan,nan,0.03268555650115013
7500.0,497500.0,50000.0,440000.0,57500.0,255.4890394736842,28.486948926061398,249.19100916326397,80.39640826551337,7946.0833282018975,0.959201610800126,68346.3883315509,10846.388331550901,True,400.0138246997856,104.78466470058356,0.0
9333.0,499333.0,50000.0,440000.0,59333.0,255.4890394736842,28.26888507097415,250.32799245944955,74.56339199166094,7983.071232858965,0.3388279331819464,68221.29004540804,8888.290045408037,True,399.9452591039063,96.8204714437361,0.0
10000.0,500000.0,50000.0,440000.0,60000.0,255.4890394736842,28.190456919993903,250.87102188012523,72.41753108327929,8010.526429364857,0.11378028654028406,67953.09162910996,7953.091629109957,True,400.0345022622496,96.52016790212474,0.0
10333.0,500333.0,50000.0,440000.0,60333.0,255.4890394736842,28.1514689961957,251.2047364808033,71.33811460460257,8031.141314671472,0.0017053200226232051,67711.37255466005,7378.372554660047,True,399.89333494838604,96.78458719385253,0.0
10334.0,500334.0,50000.0,440000.0,60334.0,255.4890394736842,28.151335603302865,255.4890394736842,71.34349452785588,8538.364010859268,0.03231815375045937,60334.00000000583,5.828042048960924e-09,False,nan,nan,392.73129822906293
10833.0,500833.0,50000.0,440000.0,60833.0,255.4890394736842,28.09315802176029,255.4890394736842,69.6188782496173,8509.127759079323,-0.13897067778263242,60833.00000000579,5.791662260890007e-09,False,nan,nan,388.3235757790525
